song_id,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
1000078,0.8839103869653767,0.8821138211382114,0.8821138211382114,0.8870967741935484,1.0,1.0
1001722,1.0,1.0,1.0,1.0,1.0,1.0
1002317,0.5924170616113743,0.0,0.8732394366197183,0.5904761904761904,0.0,0.9444444444444444
100517,0.9769820971867008,0.9646464646464646,0.9646464646464646,0.0,0.0,0.979591836734694
1005492,0.648074369189907,0.0,0.9568627450980391,0.9820359281437124,0.9647058823529412,0.9647058823529412
10067,0.9906542056074767,0.9814814814814816,0.9814814814814816,0.0,0.0,0.0
1006950,1.0,1.0,1.0,1.0,1.0,1.0
1009469,0.99880810488677,0.9976190476190476,0.9976190476190476,1.0,1.0,1.0
1013478,0.624390243902439,0.0,0.906810035842294,0.6019417475728155,0.0,0.9420289855072465
1014716,0.0030674846625766,0.0,0.9636363636363636,0.0121951219512195,0.9759036144578314,0.9759036144578314
1019207,0.6288209606986899,0.0,0.935897435897436,0.6206896551724138,0.0,0.95
101953,0.1792547834843907,0.0,0.0451127819548872,0.0160642570281124,0.0,0.0303030303030303
1019640,0.6439024390243903,0.0,0.5961070559610706,0.3896103896103896,0.0,0.8543689320388349
1019721,0.6362781954887218,0.0,0.6128133704735376,0.2180451127819548,0.0,0.9611111111111112
1020878,0.6610169491525424,0.0,0.9873417721518988,0.6610169491525424,0.0,0.9831932773109244
1026205,0.6356589147286821,0.0,0.9537037037037036,0.6296296296296297,0.0,0.9444444444444444
1026970,0.6124721603563474,0.0,0.8980263157894737,0.4642857142857142,0.0,0.6973684210526315
1027510,1.0,1.0,1.0,1.0,1.0,1.0
102803,0.6651982378854626,0.0,0.993421052631579,0.6666666666666666,0.0,1.0
1029349,0.6382536382536383,0.0,0.9359756097560976,0.6390041493775933,0.0,0.9390243902439024
1029620,0.6598062953995157,0.0,0.9891107078039928,0.6618357487922706,0.0,0.9927536231884058
1029792,1.0,1.0,1.0,0.0,0.0,0.9848484848484848
1031221,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0
1033381,0.997872340425532,0.997872340425532,0.997872340425532,1.0,1.0,1.0
103482,0.9942196531791908,0.9923076923076924,0.9923076923076924,1.0,1.0,1.0
103575,0.9965034965034965,0.989547038327526,0.989547038327526,1.0,1.0,1.0
1037954,0.6650943396226415,0.0,0.9929577464788732,0.6728971962616822,0.0,1.0
1038445,0.918819188191882,0.7979094076655052,0.7979094076655052,0.0,0.0,0.8169014084507042
1038902,0.644927536231884,0.0,0.7410071942446043,0.4927536231884058,0.0,0.9855072463768116
1045518,0.6619496855345912,0.0,0.9905882352941175,0.664576802507837,0.0,0.9906542056074766
1049655,0.9982046678635548,0.996415770609319,0.996415770609319,1.0,1.0,1.0
1050599,0.9986541049798116,0.9973118279569892,0.9973118279569892,1.0,1.0,1.0
1052302,0.6147540983606556,0.0,0.5766871165644172,0.2276422764227642,0.0,1.0
1053406,0.6459525756336877,0.0,0.9611650485436892,0.6454767726161369,0.0,0.9710144927536232
1057170,0.6437847866419295,0.0,0.8186813186813187,0.5185185185185185,0.0,0.9010989010989012
106010,0.6636113657195233,0.0,0.9863760217983653,0.6666666666666667,0.0,0.9891304347826086
1060234,0.9888888888888888,0.978021978021978,0.978021978021978,0.0,0.0,0.0
1060239,0.6413708690330477,0.0,0.9424460431654677,0.9723756906077348,0.946236559139785,0.946236559139785
1060866,0.6507394766780432,0.0,0.9629629629629628,0.6515837104072398,0.0,0.96
1060960,0.6483412322274882,0.0,0.9633802816901408,0.649056603773585,0.0,0.9662921348314608
1062477,0.6454935622317597,0.0,0.9518987341772152,0.647814910025707,0.0,0.9545454545454546
1064501,0.9972972972972972,0.9946091644204852,0.9946091644204852,1.0,1.0,1.0
1067141,1.0,1.0,1.0,1.0,1.0,1.0
1067418,0.657293497363796,0.0,0.9790575916230366,0.6588785046728972,0.0,0.9791666666666666
1069076,0.6292585170340682,0.0,0.9181286549707602,0.6349206349206349,0.0,0.9302325581395348
1070184,0.9968051118210862,0.9936305732484076,0.9936305732484076,0.2857142857142857,0.0,0.0
10714,0.6554973821989529,0.0,0.9750778816199376,0.6527196652719666,0.0,0.975
1071653,1.0,1.0,1.0,1.0,1.0,1.0
107427,0.9717514124293786,0.945054945054945,0.945054945054945,0.0,0.0,0.9545454545454546
1074758,0.182312925170068,0.0,0.2721774193548387,0.1847826086956521,0.0,0.967741935483871
107639,1.0,1.0,1.0,1.0,1.0,1.0
1076733,0.6266666666666667,0.0,0.9536423841059604,0.6194690265486725,0.0,0.9473684210526316
1082270,1.0,1.0,1.0,0.0,0.0,1.0
108461,0.9825581395348836,0.9657142857142856,0.9657142857142856,0.0,0.0,0.0
108529,0.6635687732342007,0.0,0.8217270194986073,0.1185185185185185,0.0,1.0
1086772,1.0,1.0,1.0,1.0,1.0,1.0
1090113,0.6629834254143646,0.0,0.99009900990099,0.6607929515418501,0.0,0.986842105263158
1090496,0.9947643979057592,0.9895833333333334,0.9895833333333334,1.0,1.0,1.0
1090507,0.6511627906976745,0.0,0.9655172413793104,0.6481481481481481,0.0,0.945945945945946
1091268,0.9137529137529138,0.8441558441558441,0.8441558441558441,0.0,0.0,0.0
1092306,0.99,0.9850746268656716,0.9850746268656716,1.0,1.0,1.0
1092468,0.6175869120654397,0.0,0.9107142857142856,0.6178861788617885,0.0,0.9285714285714286
1092982,0.99,0.9850746268656716,0.9850746268656716,1.0,1.0,1.0
1093626,0.965,0.932367149758454,0.932367149758454,0.0,0.0,0.0
1095606,0.9981785063752276,0.9963636363636365,0.9963636363636365,1.0,1.0,1.0
109570,0.913978494623656,0.935483870967742,0.935483870967742,0.0,0.0,0.0
1096383,0.9805714285714286,0.9705215419501134,0.9705215419501134,0.0,0.0,0.9727272727272728
